budget_year,account_type,department,division,org_code,org_description,fund,fund_code,account_category,account_code,account_description,amount
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,Employer Paid Taxes,E_415015,Medicare Insurance,12633
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,Employer Paid Taxes,E_415020,State Unemployment Insurance,2520
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,Employer Paid Taxes,E_415030,Worker's Compensation,11780
FY16,Revenues,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,"Interest, Rents, & Concessions",R_362010,Real Property Rental,395699
FY16,Revenues,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,"Charges, Fees, & Services Accounts",R_371350,Gasoline and Oil Sales,7174923
FY16,Revenues,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,Miscellaneous Revenue Accounts,R_391310,Fleet Charges O & M,17206113
FY16,Revenues,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,Miscellaneous Revenue Accounts,R_391320,Fleet Vehicle Revenue,13931465
FY16,Revenues,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,Miscellaneous Revenue Accounts,R_391330,Fleet Charges Accident Repair,500309
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,Earnings,E_412010,Overtime,10808
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,Earnings,E_412070,Out Of Class,141
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,Employee Benefits,E_413130,Longevity,400
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,Employee Benefits,E_413280,Automobile Allowance,4800
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,Labor Adjustments,E_810040,Base Labor Reduction,-1116315
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,Purchased Prof and Tech Svcs,E_431030,Banking And Fiscal Agent Svcs,2881
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,Purchased Prof and Tech Svcs,E_432010,Contracted Instructional Svcs,3095
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,Purchased Prof and Tech Svcs,E_433060,Other Professional Services,782231
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,Purchased Prof and Tech Svcs,E_434030,Security Services,30534
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,Purchased Prof and Tech Svcs,E_434090,Other Technical Services,238739
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,Purchased Property Services,E_442030,Custodial Services,3082
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,Purchased Property Services,E_443010,Repair And Maintenance Service,407700
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,Purchased Property Services,E_443030,Radio Equip M&R-Comm Division,157
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,Purchased Property Services,E_443060,Equipment Maintenance and Repair,2378
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,Purchased Property Services,E_443070,Vehicle Repair and Maintenance,7000000
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,Purchased Property Services,E_444030,Rental Of Vehicles,240327
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,Purchased Property Services,E_446010,Property Tax,3247
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,Purchased Property Services,E_446020,Fees And Permits,212701
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,Other Purchased Services,E_452010,Liability Insurance Premiums,408071
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,Other Purchased Services,E_452020,Property Insurance Premiums,3686
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,Other Purchased Services,E_453010,Telephone,26516
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,Other Purchased Services,E_453020,Cellular Telephone,8969
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,Other Purchased Services,E_453030,Communication Lines,1110
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,Other Purchased Services,E_454010,Personnel Recruitment Advertis,3000
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,Other Purchased Services,E_456040,Laundry Services,10050
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,Other Purchased Services,E_458010,Transportation,629
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,Other Purchased Services,E_458040,Other Travel Expenses,2276
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,General Supplies,E_461010,Postage,22
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,General Supplies,E_461020,Office Supplies,6229
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,General Supplies,E_461060,Welding Supplies,21618
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,General Supplies,E_461070,Safety Equipment,2364
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,General Supplies,E_461080,Chemicals,8300
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,General Supplies,E_461100,Electrical Supplies,190
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,General Supplies,E_461160,Small Tools And Equipment,587
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,General Supplies,E_461210,Computer Software,74757
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,General Supplies,E_461220,General Supply,333
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,Energy and Fuel,E_462010,Utilities Exp,2338
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,Energy and Fuel,E_462020,Fuel,6549950
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,Books and Periodicals,E_464010,Books & Periodicals,2827
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,Books and Periodicals,E_464020,Subscriptions And Publications,843
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,Other Objects,E_481110,Miscellaneous Expenditures,2000
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,Other Objects,E_481150,Memberships Licenses and Dues,29561
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,Property Accounts,E_474210,Vehicles,13539886
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,Property Accounts,E_474410,Computer Equipment,8547
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,Interfund SerProvided,E_501010,Central Services Mail Charges,43
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,Interfund Reimbursement,E_502180,Cost Plan - Debit,1702234
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,Salaries,E_411010,Regular Hours,871220
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,Employee Benefits,E_413150,Insurance Contribution,114317
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,Employee Benefits,E_413170,PERS Retirement,135309
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,Employee Benefits,E_413EPERC,EPERC,-3012
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,Employee Benefits,E_413190,Deferred Compensation No 1,21439
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,Employer Paid Taxes,E_415010,FICA - OASDI,54016
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,Salaries,E_411010,Regular Hours,246739
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,Employee Benefits,E_413150,Insurance Contribution,44329
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,Employee Benefits,E_413170,PERS Retirement,38321
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,Employer Paid Taxes,E_415010,FICA - OASDI,15298
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,Employer Paid Taxes,E_415015,Medicare Insurance,3578
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,Employer Paid Taxes,E_415020,State Unemployment Insurance,1260
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,General Supplies,E_461110,Plumbing Supplies,75
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,Earnings,E_412050,Night Shift,5000
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,Earnings,E_412070,Out Of Class,188
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,Employee Benefits,E_413130,Longevity,700
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,General Supplies,E_461070,Safety Equipment,188
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,General Supplies,E_461080,Chemicals,225
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,General Supplies,E_461100,Electrical Supplies,275
FY16,Expenses,Public Works,Fleet Management Division - Public Works,,,,Fleet Management,Employer Paid Taxes,E_415030,Worker's Compensation,11318
FY16,Expenses,Public Works,Facilities & Real Property Mgmt Division,,,,Other,Interfund Reimbursement,E_502040,ICP Reimbursement DR,1264982
FY16,Expenses,Public Works,Facilities & Real Property Mgmt Division,,,,General Funds,Purchased Prof and Tech Svcs,E_434090,Other Technical Services,400
FY16,Expenses,Public Works,Facilities & Real Property Mgmt Division,,,,General Funds,Purchased Property Services,E_443070,Vehicle Repair and Maintenance,127029
FY16,Expenses,Public Works,Facilities & Real Property Mgmt Division,,,,General Funds,Purchased Property Services,E_444020,Rental Of Equipment,27600
FY16,Expenses,Public Works,Facilities & Real Property Mgmt Division,,,,General Funds,Purchased Property Services,E_444030,Rental Of Vehicles,1851
FY16,Expenses,Public Works,Facilities & Real Property Mgmt Division,,,,General Funds,Purchased Property Services,E_446020,Fees And Permits,4497
FY16,Expenses,Public Works,Facilities & Real Property Mgmt Division,,,,General Funds,Other Purchased Services,E_453010,Telephone,1000
FY16,Expenses,Public Works,Facilities & Real Property Mgmt Division,,,,General Funds,Other Purchased Services,E_458020,Meals,200
FY16,Expenses,Public Works,Facilities & Real Property Mgmt Division,,,,General Funds,Other Purchased Services,E_458030,Lodging,300
FY16,Expenses,Public Works,Facilities & Real Property Mgmt Division,,,,General Funds,General Supplies,E_461020,Office Supplies,1500
FY16,Expenses,Public Works,Facilities & Real Property Mgmt Division,,,,General Funds,General Supplies,E_461040,Paint Supplies,102132
FY16,Expenses,Public Works,Facilities & Real Property Mgmt Division,,,,General Funds,General Supplies,E_461050,Mechanical Supplies,130000
FY16,Expenses,Public Works,Facilities & Real Property Mgmt Division,,,,General Funds,General Supplies,E_461060,Welding Supplies,12500
FY16,Expenses,Public Works,Facilities & Real Property Mgmt Division,,,,General Funds,General Supplies,E_461080,Chemicals,5000
FY16,Expenses,Public Works,Facilities & Real Property Mgmt Division,,,,General Funds,General Supplies,E_461100,Electrical Supplies,145000
FY16,Expenses,Public Works,Facilities & Real Property Mgmt Division,,,,General Funds,General Supplies,E_461110,Plumbing Supplies,120594
FY16,Expenses,Public Works,Facilities & Real Property Mgmt Division,,,,General Funds,General Supplies,E_461130,Construction Supplies,171000
FY16,Expenses,Public Works,Facilities & Real Property Mgmt Division,,,,General Funds,General Supplies,E_461160,Small Tools And Equipment,24650
FY16,Expenses,Public Works,Facilities & Real Property Mgmt Division,,,,General Funds,General Supplies,E_461200,Computer Supplies,13080
FY16,Expenses,Public Works,Facilities & Real Property Mgmt Division,,,,General Funds,Energy and Fuel,E_462010,Utilities Exp,200
FY16,Expenses,Public Works,Facilities & Real Property Mgmt Division,,,,General Funds,Energy and Fuel,E_462020,Fuel,72835
FY16,Expenses,Public Works,Facilities & Real Property Mgmt Division,,,,General Funds,Books and Periodicals,E_464010,Books & Periodicals,1350
FY16,Expenses,Public Works,Facilities & Real Property Mgmt Division,,,,General Funds,Other Objects,E_481010,Group Benefit Clearing,1674
FY16,Expenses,Public Works,Facilities & Real Property Mgmt Division,,,,General Funds,Property Accounts,E_474210,Vehicles,86800
FY16,Expenses,Public Works,Facilities & Real Property Mgmt Division,,,,General Funds,Property Accounts,E_474220,Vehicle Accessories,18000
FY16,Expenses,Public Works,Facilities & Real Property Mgmt Division,,,,General Funds,Property Accounts,E_474230,Vehicle Replacement Charge,167310
FY16,Expenses,Public Works,Facilities & Real Property Mgmt Division,,,,General Funds,Interfund Reimbursement,E_502030,ICP Reimbursement CR,-1264982
FY16,Expenses,Public Works,Facilities & Real Property Mgmt Division,,,,General Funds,Interfund Reimbursement,E_502130,Employee Services Reimbursement,-1000000
