budget_year,account_type,department,division,org_code,org_description,fund,fund_code,account_category,account_code,account_description,amount
FY15,Revenues,Community Development,Planning Division,,,,General Funds,"Charges, Fees, & Services Accounts",R_341310,Residential Plan Review,105000
FY15,Expenses,Community Development,Planning Division,,,,General Funds,Employer Paid Taxes,E_415030,Worker's Compensation,3966
FY15,Expenses,Community Development,Planning Division,,,,General Funds,Interfund SerProvided,E_501010,Central Services Mail Charges,500
FY15,Expenses,Community Development,Planning Division,,,,General Funds,Other Purchased Services,E_453020,Cellular Telephone,2987
FY15,Expenses,Community Development,Planning Division,,,,General Funds,Other Purchased Services,E_458010,Transportation,2440
FY15,Expenses,Community Development,Code Enforcement Division,,,,General Funds,Other Objects,E_481010,Group Benefit Clearing,9789
FY15,Expenses,Community Development,Code Enforcement Division,,,,General Funds,Books and Periodicals,E_464010,Books & Periodicals,1202
FY15,Expenses,Community Development,Code Enforcement Division,,,,General Funds,Other Purchased Services,E_458040,Other Travel Expenses,5611
FY15,Expenses,Community Development,Code Enforcement Division,,,,General Funds,Food,E_463010,Food - Food Programs,1500
FY15,Expenses,Community Development,Code Enforcement Division,,,,General Funds,Energy and Fuel,E_462020,Fuel,45969
FY15,Expenses,Community Development,Code Enforcement Division,,,,General Funds,General Supplies,E_461210,Computer Software,2500
FY15,Expenses,Community Development,Code Enforcement Division,,,,General Funds,General Supplies,E_461200,Computer Supplies,6250
FY15,Expenses,Community Development,Code Enforcement Division,,,,General Funds,General Supplies,E_461160,Small Tools And Equipment,2045
FY15,Expenses,Community Development,Code Enforcement Division,,,,General Funds,General Supplies,E_461090,Scientific And Technical Supply,1500
FY15,Expenses,Community Development,Code Enforcement Division,,,,General Funds,Service & Supply Adjustments,E_890070,Department Budget Reduction,10000
FY15,Expenses,Community Development,Code Enforcement Division,,,,General Funds,Service & Supply Adjustments,E_890070,Department Budget Reduction,-118000
FY15,Expenses,Community Development,Code Enforcement Division,,,,General Funds,Other Objects,E_481150,Memberships Licenses and Dues,1060
FY15,Expenses,Community Development,Code Enforcement Division,,,,General Funds,Other Purchased Services,E_453010,Telephone,11080
FY15,Expenses,Community Development,Code Enforcement Division,,,,General Funds,Other Purchased Services,E_458010,Transportation,1700
FY15,Expenses,Community Development,Code Enforcement Division,,,,General Funds,Other Purchased Services,E_455020,Blueprint And Photo,618
FY15,Expenses,Community Development,Code Enforcement Division,,,,General Funds,Other Purchased Services,E_455010,Printing And Binding,3225
FY15,Expenses,Community Development,Code Enforcement Division,,,,General Funds,General Supplies,E_461070,Safety Equipment,1800
FY15,Expenses,Community Development,Code Enforcement Division,,,,General Funds,General Supplies,E_461020,Office Supplies,12249
FY15,Expenses,Community Development,Code Enforcement Division,,,,General Funds,General Supplies,E_461010,Postage,134
FY15,Expenses,Community Development,Code Enforcement Division,,,,General Funds,Interfund SerProvided,E_501010,Central Services Mail Charges,69196
FY15,Expenses,Community Development,Code Enforcement Division,,,,General Funds,Property Accounts,E_474410,Computer Equipment,25000
FY15,Revenues,Community Development,Code Enforcement Division,,,,General Funds,"Charges, Fees, & Services Accounts",R_343070,Housing and Dangerous Buildings,182000
FY15,Revenues,Community Development,Code Enforcement Division,,,,General Funds,"Charges, Fees, & Services Accounts",R_343060,Code Enforcement Fee,622000
FY15,Revenues,Community Development,Code Enforcement Division,,,,General Funds,"Charges, Fees, & Services Accounts",R_343020,Demolition Charges,599200
FY15,Expenses,Community Development,Code Enforcement Division,,,,General Funds,Purchased Property Services,E_444030,Rental Of Vehicles,659
FY15,Expenses,Community Development,Code Enforcement Division,,,,General Funds,Purchased Property Services,E_444020,Rental Of Equipment,12000
FY15,Expenses,Community Development,Code Enforcement Division,,,,SHRA CDBG,Interfund Reimbursement,E_502020,Other Cost Reimbursement - DR,-100000
FY15,Expenses,Community Development,Code Enforcement Division,,,,SHRA CDBG,Interfund Reimbursement,E_502020,Other Cost Reimbursement - DR,100000
FY15,Expenses,Community Development,Code Enforcement Division,,,,General Funds,Interfund Reimbursement,E_502010,Other Cost Reimbursement - CR,100000
FY15,Expenses,Community Development,Code Enforcement Division,,,,General Funds,Interfund Reimbursement,E_502010,Other Cost Reimbursement - CR,-100000
FY15,Expenses,Community Development,Code Enforcement Division,,,,General Funds,Other Purchased Services,E_454020,Legal Notices,12000
FY15,Expenses,Community Development,Code Enforcement Division,,,,General Funds,Other Purchased Services,E_454010,Personnel Recruitment Advertis,2000
FY15,Expenses,Community Development,Code Enforcement Division,,,,General Funds,Other Purchased Services,E_453020,Cellular Telephone,24440
FY15,Expenses,Community Development,Code Enforcement Division,,,,General Funds,Employee Benefits,E_413210,Bus Passes,1570
FY15,Expenses,Community Development,Code Enforcement Division,,,,General Funds,Employee Benefits,E_413190,Deferred Compensation No 1,15464
FY15,Expenses,Community Development,Code Enforcement Division,,,,General Funds,Employer Paid Taxes,E_415020,State Unemployment Insurance,5250
FY15,Expenses,Community Development,Code Enforcement Division,,,,General Funds,Employer Paid Taxes,E_415015,Medicare Insurance,26629
FY15,Expenses,Community Development,Code Enforcement Division,,,,General Funds,Employer Paid Taxes,E_415010,FICA - OASDI,113862
FY15,Revenues,Community Development,Code Enforcement Division,,,,SHRA CDBG,Intergovernmental Accounts,R_337050,Redevelopment Agency Services,-100000
FY15,Revenues,Community Development,Code Enforcement Division,,,,SHRA CDBG,Intergovernmental Accounts,R_337050,Redevelopment Agency Services,100000
FY15,Revenues,Community Development,Code Enforcement Division,,,,General Funds,"Fines, Forfeitures, &  Penalties",R_351020,Fines and Penalties,95000
FY15,Revenues,Community Development,Code Enforcement Division,,,,General Funds,"Fines, Forfeitures, &  Penalties",R_351020,Fines and Penalties,1804712
FY15,Revenues,Community Development,Code Enforcement Division,,,,General Funds,Licenses & Permits,R_322020,Construction Permits,300000
FY15,Expenses,Community Development,Code Enforcement Division,,,,General Funds,Labor Adjustments,E_810050,Base Labor Increase,33972
FY15,Expenses,Community Development,Code Enforcement Division,,,,General Funds,Employer Paid Taxes,E_415030,Worker's Compensation,41103
FY15,Expenses,Community Development,Code Enforcement Division,,,,General Funds,Interfund SerProvided,E_501020,Central Services Other Charges,1000
FY15,Expenses,Community Development,Code Enforcement Division,,,,General Funds,Purchased Prof and Tech Svcs,E_433060,Other Professional Services,63500
FY15,Expenses,Community Development,Code Enforcement Division,,,,General Funds,Purchased Property Services,E_443070,Vehicle Repair and Maintenance,45634
FY15,Expenses,Community Development,Code Enforcement Division,,,,General Funds,Purchased Property Services,E_443050,Computer Software Maintenance,20800
FY15,Expenses,Community Development,Code Enforcement Division,,,,General Funds,Purchased Property Services,E_443040,Computer Hardware Maintenance,17500
FY15,Expenses,Community Development,Code Enforcement Division,,,,General Funds,Purchased Property Services,E_443010,Repair And Maintenance Service,51460
FY15,Expenses,Community Development,Code Enforcement Division,,,,General Funds,Employee Benefits,E_413170,PERS Retirement,256925
FY15,Expenses,Community Development,Code Enforcement Division,,,,General Funds,Employee Benefits,E_413150,Insurance Contribution,202735
FY15,Expenses,Community Development,Code Enforcement Division,,,,General Funds,Earnings,E_412010,Overtime,43920
FY15,Expenses,Community Development,Code Enforcement Division,,,,General Funds,Salaries,E_411010,Regular Hours,1836491
FY15,Expenses,Community Development,Code Enforcement Division,,,,General Funds,Purchased Prof and Tech Svcs,E_433020,Legal Services,810
FY15,Expenses,Community Development,Code Enforcement Division,,,,General Funds,Purchased Prof and Tech Svcs,E_432010,Contracted Instructional Svcs,5750
FY15,Expenses,Community Development,Code Enforcement Division,,,,General Funds,Employee Benefits,E_413130,Longevity,200
FY15,Expenses,Community Development,Code Enforcement Division,,,,General Funds,Earnings,E_412070,Out Of Class,50000
FY15,Expenses,Community Development,Code Enforcement Division,,,,General Funds,Earnings,E_412060,On Call,7000
FY15,Expenses,Community Development,Code Enforcement Division,,,,General Funds,Purchased Property Services,E_442020,Disposal Services,25000
FY15,Expenses,Community Development,Code Enforcement Division,,,,General Funds,Purchased Prof and Tech Svcs,E_434090,Other Technical Services,4086
FY15,Expenses,Community Development,Code Enforcement Division,,,,General Funds,Purchased Prof and Tech Svcs,E_434080,Construction Services,100000
FY15,Expenses,Community Development,Code Enforcement Division,,,,General Funds,Purchased Prof and Tech Svcs,E_434060,Weed Abatement Services,75000
FY15,Expenses,Community Development,Code Enforcement Division,,,,General Funds,Purchased Prof and Tech Svcs,E_434050,Demolition Services,215000
FY15,Expenses,Community Development,Code Enforcement Division,,,,General Funds,Purchased Prof and Tech Svcs,E_434010,Clerical Services,5000
FY15,Expenses,Community Development,Code Enforcement Division,,,,General Funds,Food,E_463010,Food - Food Programs,300
FY15,Expenses,Community Development,Code Enforcement Division,,,,General Funds,Energy and Fuel,E_462020,Fuel,4100
FY15,Expenses,Community Development,Code Enforcement Division,,,,General Funds,General Supplies,E_461210,Computer Software,1000
FY15,Expenses,Community Development,Code Enforcement Division,,,,General Funds,General Supplies,E_461200,Computer Supplies,1000
FY15,Expenses,Community Development,Code Enforcement Division,,,,General Funds,General Supplies,E_461160,Small Tools And Equipment,2320
FY15,Expenses,Community Development,Code Enforcement Division,,,,General Funds,Other Purchased Services,E_453010,Telephone,1000
FY15,Expenses,Community Development,Code Enforcement Division,,,,General Funds,Other Purchased Services,E_455010,Printing And Binding,5000
FY15,Expenses,Community Development,Code Enforcement Division,,,,General Funds,General Supplies,E_461070,Safety Equipment,500
FY15,Expenses,Community Development,Code Enforcement Division,,,,General Funds,General Supplies,E_461020,Office Supplies,4300
FY15,Expenses,Community Development,Code Enforcement Division,,,,General Funds,General Supplies,E_461010,Postage,2000
FY15,Expenses,Community Development,Code Enforcement Division,,,,General Funds,Interfund SerProvided,E_501010,Central Services Mail Charges,8275
FY15,Expenses,Community Development,Code Enforcement Division,,,,General Funds,Property Accounts,E_474410,Computer Equipment,2000
FY15,Revenues,Community Development,Code Enforcement Division,,,,General Funds,"Charges, Fees, & Services Accounts",R_343060,Code Enforcement Fee,-285000
FY15,Revenues,Community Development,Code Enforcement Division,,,,General Funds,"Charges, Fees, & Services Accounts",R_343060,Code Enforcement Fee,1429739
FY15,Expenses,Community Development,Code Enforcement Division,,,,General Funds,Purchased Property Services,E_444030,Rental Of Vehicles,111
