budget_year,account_type,department,division,org_code,org_description,fund,fund_code,account_category,account_code,account_description,amount
FY18,Expenses,Public Works,Parking Services Division,,,,General Funds,Employer Paid Taxes,E_415020,State Unemployment Insurance,12180
FY18,Expenses,Public Works,Parking Services Division,,,,General Funds,Employer Paid Taxes,E_415030,Worker's Compensation,80465
FY18,Expenses,Public Works,Parking Services Division,,,,General Funds,Purchased Prof and Tech Svcs,E_431030,Banking And Fiscal Agent Svcs,75000
FY18,Expenses,Public Works,Parking Services Division,,,,General Funds,Purchased Prof and Tech Svcs,E_432010,Contracted Instructional Svcs,6357
FY18,Expenses,Public Works,Parking Services Division,,,,General Funds,Purchased Prof and Tech Svcs,E_433060,Other Professional Services,376000
FY18,Expenses,Public Works,Parking Services Division,,,,General Funds,Purchased Prof and Tech Svcs,E_434030,Security Services,200
FY18,Expenses,Public Works,Parking Services Division,,,,General Funds,Purchased Prof and Tech Svcs,E_434090,Other Technical Services,1000
FY18,Expenses,Public Works,Parking Services Division,,,,General Funds,Purchased Property Services,E_443010,Repair And Maintenance Service,25000
FY18,Expenses,Public Works,Parking Services Division,,,,General Funds,Purchased Property Services,E_443030,Radio Equip M&R-Comm Division,6170
FY18,Expenses,Public Works,Parking Services Division,,,,General Funds,Purchased Property Services,E_443080,Accident Repair Charge,12000
FY18,Expenses,Public Works,Parking Services Division,,,,General Funds,Other Purchased Services,E_453010,Telephone,2500
FY18,Expenses,Public Works,Parking Services Division,,,,General Funds,Other Purchased Services,E_453020,Cellular Telephone,5800
FY18,Expenses,Public Works,Parking Services Division,,,,General Funds,Other Purchased Services,E_455010,Printing And Binding,31000
FY18,Expenses,Public Works,Parking Services Division,,,,General Funds,Other Purchased Services,E_456040,Laundry Services,6992
FY18,Expenses,Public Works,Parking Services Division,,,,General Funds,Other Purchased Services,E_458010,Transportation,1300
FY18,Expenses,Public Works,Parking Services Division,,,,General Funds,Other Purchased Services,E_458020,Meals,500
FY18,Expenses,Public Works,Parking Services Division,,,,General Funds,Other Purchased Services,E_458030,Lodging,600
FY18,Revenues,Public Works,Parking Services Division,,,,General Funds,"Charges, Fees, & Services Accounts",R_348020,Parking Meter Receipts,9190916
FY18,Expenses,Public Works,Parking Services Division,,,,General Funds,Salaries,E_411010,Regular Hours,317835
FY18,Expenses,Public Works,Parking Services Division,,,,General Funds,Employee Benefits,E_413130,Longevity,800
FY18,Expenses,Public Works,Parking Services Division,,,,General Funds,Employee Benefits,E_413150,Insurance Contribution,70016
FY18,Expenses,Public Works,Parking Services Division,,,,General Funds,Purchased Prof and Tech Svcs,E_432010,Contracted Instructional Svcs,500
FY18,Expenses,Public Works,Parking Services Division,,,,General Funds,Purchased Prof and Tech Svcs,E_434030,Security Services,876
FY18,Expenses,Public Works,Parking Services Division,,,,General Funds,Purchased Prof and Tech Svcs,E_434090,Other Technical Services,637019
FY18,Expenses,Public Works,Parking Services Division,,,,General Funds,Purchased Property Services,E_442030,Custodial Services,300
FY18,Expenses,Public Works,Parking Services Division,,,,General Funds,Purchased Property Services,E_443010,Repair And Maintenance Service,111500
FY18,Expenses,Public Works,Parking Services Division,,,,General Funds,Purchased Property Services,E_443030,Radio Equip M&R-Comm Division,500
FY18,Expenses,Public Works,Parking Services Division,,,,General Funds,Purchased Property Services,E_444010,Rental Of Land And Buildings,27500
FY18,Expenses,Public Works,Parking Services Division,,,,General Funds,Other Purchased Services,E_453010,Telephone,400
FY18,Expenses,Public Works,Parking Services Division,,,,General Funds,Other Purchased Services,E_453020,Cellular Telephone,500
FY18,Expenses,Public Works,Parking Services Division,,,,General Funds,Other Purchased Services,E_456030,Freight and Delivery,10
FY18,Expenses,Public Works,Parking Services Division,,,,General Funds,Other Purchased Services,E_456040,Laundry Services,4295
FY18,Expenses,Public Works,Parking Services Division,,,,General Funds,Other Purchased Services,E_458040,Other Travel Expenses,1000
FY18,Expenses,Public Works,Parking Services Division,,,,General Funds,General Supplies,E_461020,Office Supplies,500
FY18,Expenses,Public Works,Parking Services Division,,,,General Funds,General Supplies,E_461050,Mechanical Supplies,4475
FY18,Expenses,Public Works,Parking Services Division,,,,General Funds,General Supplies,E_461070,Safety Equipment,200
FY18,Expenses,Public Works,Parking Services Division,,,,General Funds,General Supplies,E_461090,Scientific And Technical Supply,100
FY18,Expenses,Public Works,Parking Services Division,,,,General Funds,General Supplies,E_461100,Electrical Supplies,250
FY18,Expenses,Public Works,Parking Services Division,,,,General Funds,General Supplies,E_461160,Small Tools And Equipment,105236
FY18,Expenses,Public Works,Parking Services Division,,,,General Funds,General Supplies,E_461210,Computer Software,1300
FY18,Expenses,Public Works,Parking Services Division,,,,General Funds,Other Objects,E_481020,Refunds And Reimbursements,200
FY18,Expenses,Public Works,Parking Services Division,,,,General Funds,Property Accounts,E_474410,Computer Equipment,310
FY18,Expenses,Public Works,Parking Services Division,,,,General Funds,Purchased Property Services,E_443070,Vehicle Repair and Maintenance,15511
FY18,Expenses,Public Works,Parking Services Division,,,,General Funds,Purchased Property Services,E_444030,Rental Of Vehicles,1140
FY18,Expenses,Public Works,Parking Services Division,,,,General Funds,Energy and Fuel,E_462020,Fuel,8845
FY18,Expenses,Public Works,Parking Services Division,,,,General Funds,Employee Benefits,E_413170,PERS Retirement,24800
FY18,Expenses,Public Works,Parking Services Division,,,,General Funds,Employee Benefits,E_413172,PERS Unfunded,25750
FY18,Expenses,Public Works,Parking Services Division,,,,General Funds,Employee Benefits,E_413EPERC,EPERC,-3178
FY18,Expenses,Public Works,Parking Services Division,,,,General Funds,Employee Benefits,E_413190,Deferred Compensation No 1,873
FY18,Expenses,Public Works,Parking Services Division,,,,General Funds,Employer Paid Taxes,E_415010,FICA - OASDI,19705
FY18,Expenses,Public Works,Parking Services Division,,,,General Funds,Employer Paid Taxes,E_415015,Medicare Insurance,4608
FY18,Expenses,Public Works,Parking Services Division,,,,General Funds,Employer Paid Taxes,E_415020,State Unemployment Insurance,1470
FY18,Expenses,Public Works,Parking Services Division,,,,General Funds,Employer Paid Taxes,E_415030,Worker's Compensation,10955
FY18,Expenses,Public Works,Parking Services Division,,,,General Funds,Purchased Prof and Tech Svcs,E_431030,Banking And Fiscal Agent Svcs,390894
FY18,Expenses,Public Works,Maintenance Services Division,,,,Other Governmental Funds,Interfund Reimbursement,E_502020,Other Cost Reimbursement - DR,690
FY18,Expenses,Public Works,Maintenance Services Division,,,,Other Governmental Funds,Interfund Reimbursement,E_502020,Other Cost Reimbursement - DR,-690
FY18,Revenues,Public Works,Maintenance Services Division,,,,Other Governmental Funds,Licenses & Permits,R_322060,Excavation Permits,100000
FY18,Revenues,Public Works,Maintenance Services Division,,,,Other Governmental Funds,Licenses & Permits,R_322060,Excavation Permits,-50000
FY18,Expenses,Public Works,Maintenance Services Division,,,,15_GasTax,Interfund Reimbursement,E_502020,Other Cost Reimbursement - DR,756819
FY18,Expenses,Public Works,Maintenance Services Division,,,,15_GasTax,Interfund Reimbursement,E_502020,Other Cost Reimbursement - DR,-193957
FY18,Expenses,Public Works,Maintenance Services Division,,,,Measure A Maintenance,Interfund Reimbursement,E_502020,Other Cost Reimbursement - DR,1610761
FY18,Expenses,Public Works,Maintenance Services Division,,,,Measure A Maintenance,Interfund Reimbursement,E_502020,Other Cost Reimbursement - DR,119320
FY18,Revenues,Public Works,Maintenance Services Division,,,,General Funds,Licenses & Permits,R_322060,Excavation Permits,25000
FY18,Expenses,Public Works,Maintenance Services Division,,,,General Funds,Salaries,E_411010,Regular Hours,961098
FY18,Expenses,Public Works,Maintenance Services Division,,,,General Funds,Earnings,E_412010,Overtime,35000
FY18,Expenses,Public Works,Maintenance Services Division,,,,General Funds,Earnings,E_412070,Out Of Class,68
FY18,Expenses,Public Works,Maintenance Services Division,,,,General Funds,Employee Benefits,E_413010,Vacation,16000
FY18,Expenses,Public Works,Maintenance Services Division,,,,General Funds,Employee Benefits,E_413130,Longevity,100
FY18,Expenses,Public Works,Maintenance Services Division,,,,General Funds,Employee Benefits,E_413150,Insurance Contribution,125874
FY18,Expenses,Public Works,Maintenance Services Division,,,,General Funds,Employee Benefits,E_413160,Management Leave Time,13672
FY18,Expenses,Public Works,Maintenance Services Division,,,,General Funds,Employee Benefits,E_413170,PERS Retirement,74994
FY18,Expenses,Public Works,Maintenance Services Division,,,,General Funds,Employee Benefits,E_413172,PERS Unfunded,77868
FY18,Expenses,Public Works,Maintenance Services Division,,,,General Funds,Employee Benefits,E_413EPERC,EPERC,-8118
FY18,Expenses,Public Works,Maintenance Services Division,,,,General Funds,Employee Benefits,E_413190,Deferred Compensation No 1,30752
FY18,Expenses,Public Works,Maintenance Services Division,,,,General Funds,Employee Benefits,E_413280,Automobile Allowance,830
FY18,Expenses,Public Works,Maintenance Services Division,,,,General Funds,Employer Paid Taxes,E_415010,FICA - OASDI,59588
FY18,Expenses,Public Works,Maintenance Services Division,,,,General Funds,Employer Paid Taxes,E_415015,Medicare Insurance,13935
FY18,Expenses,Public Works,Maintenance Services Division,,,,General Funds,Employer Paid Taxes,E_415020,State Unemployment Insurance,2520
FY18,Expenses,Public Works,Maintenance Services Division,,,,General Funds,Employer Paid Taxes,E_415030,Worker's Compensation,33129
FY18,Expenses,Public Works,Maintenance Services Division,,,,General Funds,Labor Adjustments,E_810090,Department Reclasses,-34675
FY18,Expenses,Public Works,Maintenance Services Division,,,,General Funds,Purchased Prof and Tech Svcs,E_432010,Contracted Instructional Svcs,1300
FY18,Expenses,Public Works,Maintenance Services Division,,,,General Funds,Purchased Prof and Tech Svcs,E_433060,Other Professional Services,356837
FY18,Expenses,Public Works,Maintenance Services Division,,,,General Funds,Purchased Property Services,E_443010,Repair And Maintenance Service,50850
FY18,Expenses,Public Works,Maintenance Services Division,,,,General Funds,Purchased Property Services,E_444010,Rental Of Land And Buildings,10000
FY18,Expenses,Public Works,Maintenance Services Division,,,,General Funds,Purchased Property Services,E_444020,Rental Of Equipment,1200
FY18,Expenses,Public Works,Maintenance Services Division,,,,General Funds,Other Purchased Services,E_453010,Telephone,1100
FY18,Expenses,Public Works,Maintenance Services Division,,,,General Funds,Other Purchased Services,E_453020,Cellular Telephone,1500
FY18,Expenses,Public Works,Maintenance Services Division,,,,General Funds,Other Purchased Services,E_455010,Printing And Binding,200
FY18,Expenses,Public Works,Maintenance Services Division,,,,General Funds,Other Purchased Services,E_458020,Meals,500
FY18,Expenses,Public Works,Maintenance Services Division,,,,General Funds,Other Purchased Services,E_458030,Lodging,250
FY18,Expenses,Public Works,Maintenance Services Division,,,,General Funds,Other Purchased Services,E_458040,Other Travel Expenses,1000
FY18,Expenses,Public Works,Maintenance Services Division,,,,General Funds,General Supplies,E_461020,Office Supplies,7000
FY18,Expenses,Public Works,Maintenance Services Division,,,,General Funds,General Supplies,E_461070,Safety Equipment,300
FY18,Expenses,Public Works,Maintenance Services Division,,,,General Funds,General Supplies,E_461130,Construction Supplies,30000
FY18,Expenses,Public Works,Maintenance Services Division,,,,General Funds,General Supplies,E_461160,Small Tools And Equipment,200
FY18,Expenses,Public Works,Maintenance Services Division,,,,General Funds,General Supplies,E_461200,Computer Supplies,6527
FY18,Expenses,Public Works,Maintenance Services Division,,,,General Funds,Interfund Reimbursement,E_502010,Other Cost Reimbursement - CR,-2368270
FY18,Expenses,Public Works,Maintenance Services Division,,,,General Funds,Interfund Reimbursement,E_502070,CIP Labor Reimbursement - CR,-35137
FY18,Expenses,Public Works,Maintenance Services Division,,,,General Funds,Purchased Property Services,E_443070,Vehicle Repair and Maintenance,10171
FY18,Expenses,Public Works,Maintenance Services Division,,,,General Funds,Purchased Property Services,E_444030,Rental Of Vehicles,380
FY18,Expenses,Public Works,Maintenance Services Division,,,,General Funds,Energy and Fuel,E_462020,Fuel,3455
FY18,Expenses,Public Works,Maintenance Services Division,,,,General Funds,Labor Adjustments,E_810090,Department Reclasses,-20498
FY18,Expenses,Public Works,Maintenance Services Division,,,,General Funds,Interfund Reimbursement,E_502010,Other Cost Reimbursement - CR,75327
